idx,symbol,company_name,sector,year,quarter,t_day,session,base_date,base_price,t30_date,t30_price,t30_change,predicted,confidence,hit_result,status,elapsed_seconds,error
1019,APO,Apollo Global Management,Financial Services,2023,3,2023-11-01,BMO,2023-11-01,83.65,2023-12-14,93.13,11.33,UP,0.8,HIT,success,74.4,
1020,APP,AppLovin Corporation,Technology,2023,3,2023-11-09,AMC,2023-11-10,43.79,2023-12-26,40.4,-7.74,UP,0.8,MISS,success,74.5,
1021,APTV,Aptiv,Consumer Cyclical,2023,3,2023-11-02,BMO,2023-11-02,77.2,2023-12-15,87.2,12.95,UP,0.7,HIT,success,62.2,
1022,ARE,Alexandria Real Estate Equities,Real Estate,2023,3,2023-10-25,AMC,2023-10-26,94.0,2023-12-08,119.44,27.06,UP,0.7,HIT,success,75.2,
1023,ATO,Atmos Energy,Utilities,2023,3,2023-08-03,BMO,2023-08-03,118.34,2023-09-15,115.01,-2.81,UP,0.7,MISS,success,59.7,
1024,AVB,AvalonBay Communities,Real Estate,2023,3,2023-10-26,UNKNOWN,2023-10-27,162.59,2023-12-11,175.41,7.88,UP,0.7,HIT,success,67.2,
1025,AVGO,Broadcom,Technology,2023,3,2023-09-01,AMC,2023-09-05,87.22,2023-10-17,88.44,1.4,UP,0.7,HIT,success,93.6,
1026,AVY,Avery Dennison,Industrials,2023,3,2023-10-25,UNKNOWN,2023-10-26,170.85,2023-12-08,191.71,12.21,UP,0.7,HIT,success,81.3,
1027,AWK,American Water Works,Utilities,2023,3,2023-11-02,BMO,2023-11-02,124.49,2023-12-15,131.75,5.83,NEUTRAL,0.6,SKIP,success,68.2,
1028,AXON,Axon Enterprise,Industrials,2023,3,2023-11-08,AMC,2023-11-09,215.7,2023-12-22,259.03,20.09,UP,0.8,HIT,success,79.6,
1029,AXP,American Express,Financial Services,2023,3,2023-10-20,BMO,2023-10-20,141.57,2023-12-04,173.25,22.38,UP,0.8,HIT,success,82.0,
1030,AZO,AutoZone,Consumer Cyclical,2023,3,2023-05-23,BMO,2023-05-23,2463.41,2023-07-07,2469.51,0.25,NEUTRAL,0.4,SKIP,success,65.3,
1031,BA,Boeing,Industrials,2023,3,2023-10-25,BMO,2023-10-25,177.73,2023-12-07,237.33,33.53,DOWN,0.3,MISS,success,76.2,
1032,BAC,Bank of America,Financial Services,2023,3,2023-10-17,BMO,2023-10-17,27.62,2023-11-29,30.31,9.74,UP,0.8,HIT,success,87.8,
1033,BALL,Ball Corporation,Consumer Cyclical,2023,3,2023-11-02,BMO,2023-11-02,48.84,2023-12-15,58.43,19.64,UP,0.7,HIT,success,71.1,
1034,BAX,Baxter International,Healthcare,2023,3,2023-11-02,BMO,2023-11-02,34.25,2023-12-15,38.7,12.99,UP,0.7,HIT,success,76.9,
1035,BBY,Best Buy,Consumer Cyclical,2023,3,2022-11-22,BMO,2022-11-22,79.88,2023-01-06,83.04,3.96,NEUTRAL,0.6,SKIP,success,75.0,
1036,BDX,Becton Dickinson,Healthcare,2023,3,2023-08-03,BMO,2023-08-03,268.7,2023-09-15,263.74,-1.85,UP,0.8,MISS,success,77.7,
1037,BEN,Franklin Resources,Financial Services,2023,3,2023-07-28,BMO,2023-07-28,29.51,2023-09-11,25.96,-12.03,UP,0.7,MISS,success,77.2,
1038,BG,Bunge Global,Consumer Defensive,2023,3,2023-10-26,BMO,2023-10-26,106.38,2023-12-08,104.5,-1.77,UP,0.7,MISS,success,74.3,
1039,BIIB,Biogen,Healthcare,2023,3,2023-11-08,BMO,2023-11-08,231.69,2023-12-21,253.86,9.57,NEUTRAL,0.4,SKIP,success,74.2,
1040,BK,BNY Mellon,Financial Services,2023,3,2023-10-17,BMO,2023-10-17,43.44,2023-11-29,47.55,9.46,UP,0.7,HIT,success,86.7,
1041,BKNG,Booking Holdings,Consumer Cyclical,2023,3,2023-11-03,AMC,2023-11-06,2971.43,2023-12-19,3515.29,18.3,UP,0.8,HIT,success,72.7,
1042,BKR,Baker Hughes,Energy,2023,3,2023-10-26,BMO,2023-10-26,35.02,2023-12-08,32.24,-7.94,UP,0.8,MISS,success,85.1,
1043,BLDR,Builders FirstSource,Industrials,2023,3,2023-11-01,BMO,2023-11-01,117.47,2023-12-14,168.37,43.33,UP,0.7,HIT,success,78.5,
1044,BLK,BlackRock,Financial Services,2023,3,2023-10-13,BMO,2023-10-13,627.66,2023-11-27,730.68,16.41,DOWN,0.3,MISS,success,74.9,
1045,BMY,Bristol Myers Squibb,Healthcare,2023,3,2023-10-26,BMO,2023-10-26,52.97,2023-12-08,50.31,-5.02,DOWN,0.3,HIT,success,72.6,
1046,BR,Broadridge Financial Solutions,Technology,2023,3,2023-05-02,BMO,2023-05-02,153.26,2023-06-14,157.43,2.72,UP,0.8,HIT,success,77.1,
1047,BRO,Brown & Brown,Financial Services,2023,3,2023-10-24,BMO,2023-10-24,69.7,2023-12-06,73.92,6.05,UP,0.8,HIT,success,74.4,
1048,BSX,Boston Scientific,Healthcare,2023,3,2023-10-26,BMO,2023-10-26,49.78,2023-12-08,54.95,10.39,UP,0.8,HIT,success,88.2,
1049,BX,Blackstone Inc.,Financial Services,2023,3,2023-10-19,BMO,2023-10-19,94.22,2023-12-01,114.28,21.29,UP,0.7,HIT,success,69.4,
1050,BXP,"BXP, Inc.",Real Estate,2023,3,2023-11-02,BMO,2023-11-02,55.84,2023-12-15,71.42,27.9,NEUTRAL,0.6,SKIP,success,86.2,
1051,C,Citigroup,Financial Services,2023,3,2023-10-13,BMO,2023-10-13,41.43,2023-11-27,45.08,8.81,UP,0.7,HIT,success,74.5,
1052,CAG,Conagra Brands,Consumer Defensive,2023,3,2023-04-05,BMO,2023-04-05,38.27,2023-05-18,35.8,-6.45,UP,0.7,MISS,success,74.8,
1053,CAH,Cardinal Health,Healthcare,2023,3,2023-05-04,BMO,2023-05-04,80.83,2023-06-16,91.25,12.89,UP,0.8,HIT,success,75.0,
1054,CARR,Carrier Global,Industrials,2023,3,2023-10-26,BMO,2023-10-26,46.4,2023-12-08,55.27,19.12,UP,0.7,HIT,success,87.7,
1055,CAT,Caterpillar Inc.,Industrials,2023,3,2023-10-31,BMO,2023-10-31,226.05,2023-12-13,267.97,18.54,UP,0.8,HIT,success,71.3,
1056,CB,Chubb Limited,Financial Services,2023,3,2023-10-25,BMO,2023-10-25,215.65,2023-12-07,223.13,3.47,UP,0.9,HIT,success,77.2,
1057,CBOE,Cboe Global Markets,Financial Services,2023,3,2023-11-03,BMO,2023-11-03,169.5,2023-12-18,174.99,3.24,UP,0.8,HIT,success,78.4,
1058,CBRE,CBRE Group,Real Estate,2023,3,2023-10-27,BMO,2023-10-27,66.15,2023-12-11,82.25,24.34,DOWN,0.3,MISS,success,69.4,
1059,CCI,Crown Castle,Real Estate,2023,3,2023-10-19,BMO,2023-10-19,85.89,2023-12-01,118.57,38.05,DOWN,0.3,MISS,success,78.0,
1060,CCL,Carnival,Consumer Cyclical,2023,3,2023-09-29,BMO,2023-09-29,13.72,2023-11-10,12.76,-7.0,UP,0.8,MISS,success,65.7,
1061,CDNS,Cadence Design Systems,Technology,2023,3,2023-10-24,AMC,2023-10-25,231.03,2023-12-07,259.47,12.31,UP,0.8,HIT,success,71.3,
1062,CDW,CDW,Technology,2023,3,2023-11-01,BMO,2023-11-01,199.16,2023-12-14,220.44,10.68,NEUTRAL,0.6,SKIP,success,73.8,
1063,CEG,Constellation Energy,Utilities,2023,3,2023-11-06,BMO,2023-11-06,124.73,2023-12-19,120.81,-3.14,UP,0.8,MISS,success,70.2,
1064,CF,CF Industries,Basic Materials,2023,3,2023-11-02,BMO,2023-11-02,80.32,2023-12-15,76.24,-5.08,NEUTRAL,0.6,SKIP,success,75.1,
1065,CFG,Citizens Financial Group,Financial Services,2023,3,2023-10-18,BMO,2023-10-18,25.59,2023-11-30,27.27,6.57,DOWN,0.3,MISS,success,78.4,
1066,CHD,Church & Dwight,Consumer Defensive,2023,3,2023-11-03,BMO,2023-11-03,86.8,2023-12-18,92.93,7.06,UP,0.7,HIT,success,72.0,
1067,CHRW,C.H. Robinson,Industrials,2023,3,2023-11-02,AMC,2023-11-03,81.69,2023-12-18,84.41,3.33,DOWN,0.2,MISS,success,76.6,
1068,CHTR,Charter Communications,Communication Services,2023,3,2023-10-27,BMO,2023-10-27,372.0,2023-12-11,374.63,0.71,DOWN,0.3,MISS,success,65.4,
1069,CI,Cigna,Healthcare,2023,3,2023-11-02,BMO,2023-11-02,318.89,2023-12-15,290.5,-8.9,UP,0.8,MISS,success,72.7,
1070,CINF,Cincinnati Financial,Financial Services,2023,3,2023-10-27,BMO,2023-10-27,97.58,2023-12-11,103.91,6.49,UP,0.7,HIT,success,76.0,
1071,CL,Colgate-Palmolive,Consumer Defensive,2023,3,2023-10-27,BMO,2023-10-27,71.79,2023-12-11,77.64,8.15,UP,0.8,HIT,success,69.4,
1072,CLX,Clorox,Consumer Defensive,2023,3,2023-05-03,AMC,2023-05-04,171.04,2023-06-16,156.54,-8.48,UP,0.8,MISS,success,68.8,
1073,CMCSA,Comcast,Communication Services,2023,3,2023-10-26,BMO,2023-10-26,39.15,2023-12-08,42.1,7.54,UP,0.7,HIT,success,69.2,
1074,CME,CME Group,Financial Services,2023,3,2023-10-25,BMO,2023-10-25,214.08,2023-12-07,210.73,-1.56,UP,0.8,MISS,success,80.5,
1075,CMG,Chipotle Mexican Grill,Consumer Cyclical,2023,3,2023-10-30,AMC,2023-10-31,38.84,2023-12-13,46.8,20.49,UP,0.8,HIT,success,77.2,
1076,CMI,Cummins,Industrials,2023,3,2023-11-02,BMO,2023-11-02,217.94,2023-12-15,241.53,10.82,UP,0.7,HIT,success,93.2,
1078,CNC,Centene Corporation,Healthcare,2023,3,2023-10-24,BMO,2023-10-24,69.69,2023-12-06,74.4,6.76,UP,0.8,HIT,success,76.4,
1079,CNP,CenterPoint Energy,Utilities,2023,3,2023-10-26,BMO,2023-10-26,27.6,2023-12-08,28.77,4.24,NEUTRAL,0.6,SKIP,success,79.8,
1080,COF,Capital One,Financial Services,2023,3,2023-10-27,AMC,2023-10-30,100.54,2023-12-12,120.29,19.64,UP,0.7,HIT,success,71.2,
1081,COIN,Coinbase Global,Financial Services,2023,3,2023-11-03,AMC,2023-11-06,86.37,2023-12-19,161.16,86.59,UP,0.7,HIT,success,68.0,
1082,COO,Cooper Companies (The),Healthcare,2023,3,2023-08-31,AMC,2023-09-01,91.17,2023-10-16,82.9,-9.07,UP,0.8,MISS,success,76.6,
1083,COP,ConocoPhillips,Energy,2023,3,2023-11-02,UNKNOWN,2023-11-03,119.75,2023-12-18,114.9,-4.05,UP,0.8,MISS,success,71.4,
1084,COR,Cencora,Healthcare,2023,3,2023-08-02,UNKNOWN,2023-08-03,191.36,2023-09-15,178.29,-6.83,UP,0.8,MISS,success,66.7,
1085,COST,Costco,Consumer Defensive,2023,3,2023-05-30,AMC,2023-05-31,511.56,2023-07-14,546.7,6.87,NEUTRAL,0.6,SKIP,success,72.7,
1086,CPAY,Corpay,Technology,2023,3,2023-11-09,AMC,2023-11-10,231.21,2023-12-26,278.75,20.56,UP,0.8,HIT,success,68.0,
1087,CPB,Campbell Soup Company,Consumer Defensive,2023,3,2023-06-07,BMO,2023-06-07,46.08,2023-07-21,46.33,0.54,NEUTRAL,0.6,SKIP,success,73.8,
1088,CPRT,Copart,Consumer Cyclical,2023,3,2023-05-18,AMC,2023-05-19,44.12,2023-07-05,45.24,2.54,UP,0.8,HIT,success,71.0,
1089,CPT,Camden Property Trust,Real Estate,2023,3,2023-10-27,UNKNOWN,2023-10-30,83.93,2023-12-12,94.1,12.12,DOWN,0.2,MISS,success,75.7,
1090,CRL,Charles River Laboratories,Healthcare,2023,3,2023-11-08,BMO,2023-11-08,175.97,2023-12-21,235.72,33.95,NEUTRAL,0.6,SKIP,success,71.2,
1091,CRM,Salesforce,Technology,2023,3,2022-12-01,AMC,2022-12-02,144.56,2023-01-18,145.45,0.62,DOWN,0.3,MISS,success,68.7,
1092,CRWD,CrowdStrike,Technology,2023,3,2022-11-30,AMC,2022-12-01,124.07,2023-01-17,104.43,-15.83,DOWN,0.2,HIT,success,72.4,
1093,CSCO,Cisco,Technology,2023,3,2023-05-17,UNKNOWN,2023-05-18,48.2,2023-07-03,51.82,7.51,UP,0.8,HIT,success,70.2,
1094,CSGP,CoStar Group,Real Estate,2023,3,2024-02-21,AMC,2024-02-22,82.47,2024-04-05,94.75,14.89,UP,0.7,HIT,success,82.9,
1095,CSX,CSX Corporation,Industrials,2023,3,2023-10-20,AMC,2023-10-23,30.16,2023-12-05,33.29,10.38,DOWN,0.3,MISS,success,71.2,
1096,CTAS,Cintas,Industrials,2023,3,2023-03-29,UNKNOWN,2023-03-30,116.91,2023-05-12,118.59,1.44,UP,0.8,HIT,success,71.6,
1097,CTRA,Coterra,Energy,2023,3,2023-11-07,BMO,2023-11-07,27.45,2023-12-20,25.23,-8.09,UP,0.8,MISS,success,71.7,
1098,CTSH,Cognizant,Technology,2023,3,2023-11-02,AMC,2023-11-03,66.27,2023-12-18,75.9,14.53,DOWN,0.3,MISS,success,71.4,
1099,CTVA,Corteva,Basic Materials,2023,3,2023-11-09,BMO,2023-11-09,44.51,2023-12-22,47.46,6.63,DOWN,0.3,MISS,success,73.3,
1100,CVS,CVS Health,Healthcare,2023,3,2023-11-01,BMO,2023-11-01,68.73,2023-12-14,74.49,8.38,DOWN,0.3,MISS,success,85.5,
1101,CVX,Chevron Corporation,Energy,2023,3,2023-10-27,BMO,2023-10-27,144.35,2023-12-11,144.35,0.0,DOWN,0.3,HIT,success,78.2,
1102,D,Dominion Energy,Utilities,2023,3,2023-11-03,BMO,2023-11-03,43.61,2023-12-18,48.18,10.48,UP,0.7,HIT,success,90.4,
1103,DAL,Delta Air Lines,Industrials,2023,3,2023-10-12,BMO,2023-10-12,35.15,2023-11-24,36.1,2.7,UP,0.7,HIT,success,71.8,
1104,DASH,DoorDash,Communication Services,2023,3,2023-11-02,AMC,2023-11-03,92.49,2023-12-18,102.71,11.05,UP,0.8,HIT,success,66.9,
