symbol,company_name,sector,year,quarter,t_day,session,base_date,base_price,t30_date,t30_price,t30_change,predicted,confidence,hit_result,status,elapsed_seconds,error
BLK,BlackRock,Financial Services,2023,3,2023-10-13,BMO,2023-10-13,627.66,2023-11-27,730.68,16.41,DOWN,0.3,MISS,success,74.9,
BMY,Bristol Myers Squibb,Healthcare,2023,3,2023-10-26,BMO,2023-10-26,52.97,2023-12-08,50.31,-5.02,DOWN,0.3,HIT,success,72.6,
BR,Broadridge Financial Solutions,Technology,2023,3,2023-05-02,BMO,2023-05-02,153.26,2023-06-14,157.43,2.72,UP,0.8,HIT,success,77.1,
BRO,Brown & Brown,Financial Services,2023,3,2023-10-24,BMO,2023-10-24,69.7,2023-12-06,73.92,6.05,UP,0.8,HIT,success,74.4,
BSX,Boston Scientific,Healthcare,2023,3,2023-10-26,BMO,2023-10-26,49.78,2023-12-08,54.95,10.39,UP,0.8,HIT,success,88.2,
BX,Blackstone Inc.,Financial Services,2023,3,2023-10-19,BMO,2023-10-19,94.22,2023-12-01,114.28,21.29,UP,0.7,HIT,success,69.4,
BXP,"BXP, Inc.",Real Estate,2023,3,2023-11-02,BMO,2023-11-02,55.84,2023-12-15,71.42,27.9,NEUTRAL,0.6,SKIP,success,86.2,
C,Citigroup,Financial Services,2023,3,2023-10-13,BMO,2023-10-13,41.43,2023-11-27,45.08,8.81,UP,0.7,HIT,success,74.5,
CAG,Conagra Brands,Consumer Defensive,2023,3,2023-04-05,BMO,2023-04-05,38.27,2023-05-18,35.8,-6.45,UP,0.7,MISS,success,74.8,
CAH,Cardinal Health,Healthcare,2023,3,2023-05-04,BMO,2023-05-04,80.83,2023-06-16,91.25,12.89,UP,0.8,HIT,success,75.0,
CARR,Carrier Global,Industrials,2023,3,2023-10-26,BMO,2023-10-26,46.4,2023-12-08,55.27,19.12,UP,0.7,HIT,success,87.7,
CAT,Caterpillar Inc.,Industrials,2023,3,2023-10-31,BMO,2023-10-31,226.05,2023-12-13,267.97,18.54,UP,0.8,HIT,success,71.3,
CB,Chubb Limited,Financial Services,2023,3,2023-10-25,BMO,2023-10-25,215.65,2023-12-07,223.13,3.47,UP,0.9,HIT,success,77.2,
CBOE,Cboe Global Markets,Financial Services,2023,3,2023-11-03,BMO,2023-11-03,169.5,2023-12-18,174.99,3.24,UP,0.8,HIT,success,78.4,
CBRE,CBRE Group,Real Estate,2023,3,2023-10-27,BMO,2023-10-27,66.15,2023-12-11,82.25,24.34,DOWN,0.3,MISS,success,69.4,
CCI,Crown Castle,Real Estate,2023,3,2023-10-19,BMO,2023-10-19,85.89,2023-12-01,118.57,38.05,DOWN,0.3,MISS,success,78.0,
CCL,Carnival,Consumer Cyclical,2023,3,2023-09-29,BMO,2023-09-29,13.72,2023-11-10,12.76,-7.0,UP,0.8,MISS,success,65.7,
CDNS,Cadence Design Systems,Technology,2023,3,2023-10-24,AMC,2023-10-25,231.03,2023-12-07,259.47,12.31,UP,0.8,HIT,success,71.3,
CDW,CDW,Technology,2023,3,2023-11-01,BMO,2023-11-01,199.16,2023-12-14,220.44,10.68,NEUTRAL,0.6,SKIP,success,73.8,
CEG,Constellation Energy,Utilities,2023,3,2023-11-06,BMO,2023-11-06,124.73,2023-12-19,120.81,-3.14,UP,0.8,MISS,success,70.2,
CF,CF Industries,Basic Materials,2023,3,2023-11-02,BMO,2023-11-02,80.32,2023-12-15,76.24,-5.08,NEUTRAL,0.6,SKIP,success,75.1,
CFG,Citizens Financial Group,Financial Services,2023,3,2023-10-18,BMO,2023-10-18,25.59,2023-11-30,27.27,6.57,DOWN,0.3,MISS,success,78.4,
CHD,Church & Dwight,Consumer Defensive,2023,3,2023-11-03,BMO,2023-11-03,86.8,2023-12-18,92.93,7.06,UP,0.7,HIT,success,72.0,
CHRW,C.H. Robinson,Industrials,2023,3,2023-11-02,AMC,2023-11-03,81.69,2023-12-18,84.41,3.33,DOWN,0.2,MISS,success,76.6,
CHTR,Charter Communications,Communication Services,2023,3,2023-10-27,BMO,2023-10-27,372.0,2023-12-11,374.63,0.71,DOWN,0.3,MISS,success,65.4,
CI,Cigna,Healthcare,2023,3,2023-11-02,BMO,2023-11-02,318.89,2023-12-15,290.5,-8.9,UP,0.8,MISS,success,72.7,
CINF,Cincinnati Financial,Financial Services,2023,3,2023-10-27,BMO,2023-10-27,97.58,2023-12-11,103.91,6.49,UP,0.7,HIT,success,76.0,
CL,Colgate-Palmolive,Consumer Defensive,2023,3,2023-10-27,BMO,2023-10-27,71.79,2023-12-11,77.64,8.15,UP,0.8,HIT,success,69.4,
CLX,Clorox,Consumer Defensive,2023,3,2023-05-03,AMC,2023-05-04,171.04,2023-06-16,156.54,-8.48,UP,0.8,MISS,success,68.8,
CMCSA,Comcast,Communication Services,2023,3,2023-10-26,BMO,2023-10-26,39.15,2023-12-08,42.1,7.54,UP,0.7,HIT,success,69.2,
CME,CME Group,Financial Services,2023,3,2023-10-25,BMO,2023-10-25,214.08,2023-12-07,210.73,-1.56,UP,0.8,MISS,success,80.5,
CMG,Chipotle Mexican Grill,Consumer Cyclical,2023,3,2023-10-30,AMC,2023-10-31,38.84,2023-12-13,46.8,20.49,UP,0.8,HIT,success,77.2,
CMI,Cummins,Industrials,2023,3,2023-11-02,BMO,2023-11-02,217.94,2023-12-15,241.53,10.82,UP,0.7,HIT,success,93.2,
CNC,Centene Corporation,Healthcare,2023,3,2023-10-24,BMO,2023-10-24,69.69,2023-12-06,74.4,6.76,UP,0.8,HIT,success,76.4,
CNP,CenterPoint Energy,Utilities,2023,3,2023-10-26,BMO,2023-10-26,27.6,2023-12-08,28.77,4.24,NEUTRAL,0.6,SKIP,success,79.8,
COF,Capital One,Financial Services,2023,3,2023-10-27,AMC,2023-10-30,100.54,2023-12-12,120.29,19.64,UP,0.7,HIT,success,71.2,
COIN,Coinbase Global,Financial Services,2023,3,2023-11-03,AMC,2023-11-06,86.37,2023-12-19,161.16,86.59,UP,0.7,HIT,success,68.0,
COO,Cooper Companies (The),Healthcare,2023,3,2023-08-31,AMC,2023-09-01,91.17,2023-10-16,82.9,-9.07,UP,0.8,MISS,success,76.6,
COP,ConocoPhillips,Energy,2023,3,2023-11-02,UNKNOWN,2023-11-03,119.75,2023-12-18,114.9,-4.05,UP,0.8,MISS,success,71.4,
COR,Cencora,Healthcare,2023,3,2023-08-02,UNKNOWN,2023-08-03,191.36,2023-09-15,178.29,-6.83,UP,0.8,MISS,success,66.7,
COST,Costco,Consumer Defensive,2023,3,2023-05-30,AMC,2023-05-31,511.56,2023-07-14,546.7,6.87,NEUTRAL,0.6,SKIP,success,72.7,
CPAY,Corpay,Technology,2023,3,2023-11-09,AMC,2023-11-10,231.21,2023-12-26,278.75,20.56,UP,0.8,HIT,success,68.0,
CPB,Campbell Soup Company,Consumer Defensive,2023,3,2023-06-07,BMO,2023-06-07,46.08,2023-07-21,46.33,0.54,NEUTRAL,0.6,SKIP,success,73.8,
CPRT,Copart,Consumer Cyclical,2023,3,2023-05-18,AMC,2023-05-19,44.12,2023-07-05,45.24,2.54,UP,0.8,HIT,success,71.0,
CPT,Camden Property Trust,Real Estate,2023,3,2023-10-27,UNKNOWN,2023-10-30,83.93,2023-12-12,94.1,12.12,DOWN,0.2,MISS,success,75.7,
CRL,Charles River Laboratories,Healthcare,2023,3,2023-11-08,BMO,2023-11-08,175.97,2023-12-21,235.72,33.95,NEUTRAL,0.6,SKIP,success,71.2,
CRM,Salesforce,Technology,2023,3,2022-12-01,AMC,2022-12-02,144.56,2023-01-18,145.45,0.62,DOWN,0.3,MISS,success,68.7,
CRWD,CrowdStrike,Technology,2023,3,2022-11-30,AMC,2022-12-01,124.07,2023-01-17,104.43,-15.83,DOWN,0.2,HIT,success,72.4,
CSCO,Cisco,Technology,2023,3,2023-05-17,UNKNOWN,2023-05-18,48.2,2023-07-03,51.82,7.51,UP,0.8,HIT,success,70.2,
CSGP,CoStar Group,Real Estate,2023,3,2024-02-21,AMC,2024-02-22,82.47,2024-04-05,94.75,14.89,UP,0.7,HIT,success,82.9,
CSX,CSX Corporation,Industrials,2023,3,2023-10-20,AMC,2023-10-23,30.16,2023-12-05,33.29,10.38,DOWN,0.3,MISS,success,71.2,
CTAS,Cintas,Industrials,2023,3,2023-03-29,UNKNOWN,2023-03-30,116.91,2023-05-12,118.59,1.44,UP,0.8,HIT,success,71.6,
CTRA,Coterra,Energy,2023,3,2023-11-07,BMO,2023-11-07,27.45,2023-12-20,25.23,-8.09,UP,0.8,MISS,success,71.7,
CTSH,Cognizant,Technology,2023,3,2023-11-02,AMC,2023-11-03,66.27,2023-12-18,75.9,14.53,DOWN,0.3,MISS,success,71.4,
CTVA,Corteva,Basic Materials,2023,3,2023-11-09,BMO,2023-11-09,44.51,2023-12-22,47.46,6.63,DOWN,0.3,MISS,success,73.3,
CVS,CVS Health,Healthcare,2023,3,2023-11-01,BMO,2023-11-01,68.73,2023-12-14,74.49,8.38,DOWN,0.3,MISS,success,85.5,
CVX,Chevron Corporation,Energy,2023,3,2023-10-27,BMO,2023-10-27,144.35,2023-12-11,144.35,0.0,DOWN,0.3,HIT,success,78.2,
D,Dominion Energy,Utilities,2023,3,2023-11-03,BMO,2023-11-03,43.61,2023-12-18,48.18,10.48,UP,0.7,HIT,success,90.4,
DAL,Delta Air Lines,Industrials,2023,3,2023-10-12,BMO,2023-10-12,35.15,2023-11-24,36.1,2.7,UP,0.7,HIT,success,71.8,
DASH,DoorDash,Communication Services,2023,3,2023-11-02,AMC,2023-11-03,92.49,2023-12-18,102.71,11.05,UP,0.8,HIT,success,66.9,
